Assay1 Amplitude,Assay2 Amplitude,Cluster
1492.60913,1556.64709,1
1492.63745,1471.89417,1
1492.88916,1499.75818,1
1492.8291,1465.34644,1
1492.69739,1516.25574,1
1492.21069,1501.17163,1
1492.955,1510.90027,1
1492.86548,1537.117,1
1492.95935,1515.15222,1
1492.79248,1502.163,1
1492.67688,1401.82056,1
1492.4187,1568.83057,1
1492.85474,1529.47681,1
1492.25024,1468.80676,1
1492.73865,1603.12549,1
1492.34448,1576.70679,1
1492.8584,1503.00366,1
1492.37073,1551.41125,1
1492.01819,1445.63574,1
1493.08875,1550.14233,1
1493.50647,1489.11255,1
1493.59827,1413.85535,1
1493.489,1594.15356,1
1493.96387,1539.89917,1
1493.58008,1559.81763,1
1493.61682,1502.21094,1
1493.21265,1461.75818,1
1493.86682,1481.93494,1
1493.87781,1591.7207,1
1493.34021,1417.27185,1
1493.46411,1452.12146,1
1493.7782,1456.24487,1
1493.51416,1528.618,1
1493.916,1512.545,1
1493.82935,1425.06555,1
1493.29236,1567.727,1
1493.72351,1609.10645,1
1493.56946,1539.13477,1
1493.1593,1589.37354,1
1493.96069,1508.48,1
1493.446,1470.3855,1
1493.31738,1543.43359,1
1494.889,1467.42139,1
1494.37317,1481.48022,1
1494.64551,1511.126,1
1494.48145,1466.28662,1
1494.8114,1418.54858,1
1494.35449,1621.20288,1
1494.754,1596.19983,1
1494.41711,1571.24011,1
1494.39087,1477.26135,1
1494.53772,1506.55884,1
1494.20276,1432.99109,1
1494.39355,1382.55334,1
1494.11353,1497.89392,1
1494.97766,1446.13135,1
1494.89758,1538.40161,1
1494.25122,1465.24341,1
1494.16772,1475.38721,1
1494.77234,1525.77673,1
1494.90271,1491.07471,1
1494.94324,1516.43848,1
1494.46692,1484.99487,1
1494.53345,1517.52808,1
1494.44629,1435.29028,1
1494.787,1420.09619,1
1494.24988,1533.57727,1
1494.547,1440.97131,1
1494.05078,1445.20813,1
1494.33228,1518.4425,1
1494.40283,1643.05872,1
1495.25354,1481.01013,1
1495.219,1438.40283,1
1495.03735,1616.51978,1
1495.52112,1623.11926,1
1495.77185,1545.88745,1
1495.97937,1535.52832,1
1495.54333,1613.0885,1
1495.87256,1556.54248,1
1495.751,1585.73157,1
1495.71619,1481.89709,1
1495.9823,1488.59216,1
1495.52258,1489.54749,1
1495.89,1459.92114,1
1495.6604,1559.22754,1
1495.92834,1558.43054,1
1495.80554,1483.906,1
1495.452,1503.5824,1
1495.81738,1508.87854,1
1495.29346,1540.008,1
1495.44446,1598.53088,1
1495.54443,1532.91833,1
1495.54565,1451.68359,1
1495.44226,1530.45642,1
1495.497,1660.35266,1
1495.0907,1479.58032,1
1496.42017,1559.56946,1
1496.00513,1510.88489,1
1496.88025,1555.73547,1
1496.73755,1422.9624,1
1496.214,1562.65686,1
1496.90637,1456.71289,1
1496.53369,1413.57776,1
1496.60681,1622.80017,1
1496.55188,1504.96765,1
1496.87646,1470.94934,1
1496.09387,1510.028,1
1496.27722,1569.75012,1
1496.33325,1518.76929,1
1496.07422,1600.86182,1
1496.79541,1472.50024,1
1496.501,1599.49316,1
1496.625,1456.73535,1
1496.3479,1491.41919,1
1496.5188,1622.5437,1
1496.00769,1512.69019,1
1496.43518,1453.87634,1
1496.46,1526.39014,1
1497.06445,1523.09436,1
1497.36023,1440.35107,1
1497.33459,1718.53516,1
1497.82556,1621.45471,1
1497.20007,1525.26587,1
1497.88574,1484.09229,1
1497.54614,1482.42664,1
1497.92786,1446.29578,1
1497.2085,1504.503,1
1497.931,1565.89526,1
1497.90552,1507.53015,1
1497.0614,1565.25769,1
1497.34265,1513.55835,1
1497.43311,1499.51624,1
1497.99487,1511.98328,1
1497.40491,1544.6825,1
1497.37317,1491.79187,1
1497.0791,1547.54,1
1497.7594,1549.96265,1
1497.53076,1601.10767,1
1497.73889,1445.7666,1
1497.19287,1546.49133,1
1497.04456,1478.93188,1
1497.428,1501.74719,1
1497.9115,1477.54541,1
1497.46289,1450.19763,1
1497.77673,1526.29712,1
1497.62781,1502.58081,1
1497.08337,1573.31836,1
1497.899,1460.82092,1
1497.02771,1611.60767,1
1497.74976,1510.94958,1
1498.17932,1521.369,1
1498.43982,1517.83264,1
1498.47314,1406.922,1
1498.759,1451.97839,1
1498.55237,1533.006,1
1498.18286,1472.58032,1
1498.89136,1499.1344,1
1498.483,1654.97559,1
1498.64648,1471.4032,1
1498.82983,1409.07593,1
1498.22449,1592.429,1
1498.171,1525.28088,1
1498.66223,1606.00916,1
1498.161,1540.262,1
1498.535,1394.185,1
1498.45227,1540.72009,1
1498.34155,1508.5575,1
1498.40466,1368.01233,1
1498.71411,1571.6582,1
1498.80225,1408.7168,1
1498.32739,1449.23962,1
1498.7334,1507.50769,1
1498.436,1511.02112,1
1498.70581,1520.13428,1
1498.79871,1461.6001,1
1498.82886,1511.45349,1
1498.37158,1465.55652,1
1498.43079,1433.20789,1
1498.39941,1531.48938,1
1498.2533,1520.15894,1
1498.37817,1561.671,1
1498.86572,1516.49023,1
1498.98987,1508.55322,1
1498.09961,1511.66138,1
1498.81348,1468.52759,1
1498.89014,1530.97644,1
1498.32544,1522.89734,1
1498.22168,1594.08423,1
1498.93213,1489.542,1
1499.78857,1530.60193,1
1499.93652,1415.02222,1
1499.88354,1490.66162,1
1499.70862,1451.32251,1
1499.174,1478.73022,1
1499.97461,1490.048,1
1499.85754,1507.0155,1
1499.46533,1481.23376,1
1499.885,1471.01575,1
1499.4126,1567.91052,1
1499.56445,1511.72217,1
1499.29382,1453.64368,1
1499.46985,1536.70581,1
1499.26538,1493.88428,1
1499.95776,1579.10815,1
1499.95032,1432.19775,1
1499.51208,1508.67725,1
1499.70813,1537.51831,1
1499.59692,1521.67651,1
1499.19092,1560.14,1
1499.55786,1465.775,1
1499.67517,1435.31165,1
1499.482,1512.21423,1
1499.09827,1483.54016,1
1499.66467,1525.60718,1
1499.50977,1477.16919,1
1499.12366,1495.596,1
1500.92615,1578.15637,1
1500.33069,1551.21472,1
1500.026,1501.8269,1
1500.24426,1489.957,1
1500.96692,1592.59033,1
1500.0155,1551.30774,1
1500.322,1609.72473,1
1500.02478,1517.42249,1
1500.63855,1540.356,1
1500.8186,1566.24487,1
1500.82947,1516.34387,1
1500.17126,1555.95483,1
1500.60083,1509.49829,1
1500.54333,1495.27649,1
1500.3197,1534.75525,1
1500.70154,1508.34473,1
1500.92346,1518.83569,1
1500.779,1566.21777,1
1500.27747,1586.97656,1
1500.64844,1493.61682,1
1500.20007,1625.5426,1
1500.38745,1471.74744,1
1500.29565,1446.81372,1
1500.70642,1532.38318,1
1500.4928,1610.17212,1
1500.39941,1505.277,1
1500.88281,1532.76013,1
1500.5885,1469.25122,1
1500.78528,1414.02808,1
1500.56848,1531.75623,1
1500.572,1491.41931,1
1500.66907,1539.68091,1
1500.44128,1411.04456,1
1501.37451,1547.911,1
1501.60559,1620.35071,1
1501.74817,1492.056,1
1501.66187,1596.37378,1
1501.343,1533.974,1
1501.21313,1620.47363,1
1501.66772,1474.63062,1
1501.1239,1553.17163,1
1501.70129,1413.5321,1
1501.72058,1467.8562,1
1501.0658,1506.446,1
1501.72107,1566.332,1
1501.68311,1698.31934,1
1501.11157,1576.156,1
1501.68433,1447.37463,1
1501.992,1503.14,1
1501.34875,1534.31543,1
1501.40137,1475.65,1
1501.39673,1472.82214,1
1501.68494,1511.451,1
1501.00623,1482.21667,1
1501.06946,1464.28625,1
1501.43372,1567.63965,1
1501.11707,1528.97681,1
1501.06055,1492.16467,1
1501.24011,1543.46277,1
1501.90125,1413.22546,1
1502.51428,1569.04065,1
1502.843,1606.714,1
1502.837,1421.68115,1
1502.7948,1419.949,1
1502.22192,1465.41406,1
1502.5415,1484.068,1
1502.20349,1545.88831,1
1502.54565,1472.81848,1
1502.98218,1484.90918,1
1502.61792,1474.77307,1
1502.45166,1441.079,1
1502.44971,1478.46167,1
1502.88879,1578.13391,1
1502.17688,1484.07483,1
1502.43823,1486.25854,1
1502.515,1488.988,1
1502.80029,1549.01343,1
1502.53931,1405.99963,1
1502.26282,1548.69,1
1502.834,1483.89758,1
1502.51843,1444.38318,1
1502.84009,1519.49377,1
1502.41272,1507.08325,1
1503.62317,1461.8822,1
1503.1333,1519.85376,1
1503.964,1420.90894,1
1503.82581,1450.62659,1
1503.78369,1471.0741,1
1503.712,1435.97778,1
1503.90771,1494.20056,1
1503.4325,1498.75879,1
1503.69824,1493.99609,1
1503.92554,1528.269,1
1503.09021,1477.00525,1
1503.5188,1475.214,1
1503.01746,1552.2373,1
1503.58911,1528.02417,1
1503.37671,1510.32751,1
1503.56116,1667.23132,1
1503.142,1451.60876,1
1503.02539,1479.219,1
1503.98889,1531.45459,1
1503.431,1530.35217,1
1503.92371,1441.53125,1
1503.60388,1496.54846,1
1503.3877,1598.98413,1
1503.80017,1541.44019,1
1503.15112,1513.01575,1
1503.98169,1604.71619,1
1503.81372,1542.32263,1
1503.31348,1491.4303,1
1503.7019,1474.70642,1
1503.08447,1521.34045,1
1503.726,1554.11292,1
1503.27551,1508.67078,1
1503.53735,1468.05493,1
1503.07092,1416.79761,1
1503.13428,1434.69312,1
1503.87854,1507.43677,1
1503.04126,1547.18127,1
1503.26123,1558.00781,1
1503.67041,1581.51758,1
1503.3396,1394.1427,1
1503.831,1468.63049,1
1504.40063,1489.80957,1
1504.747,1528.2467,1
1504.54138,1444.5929,1
1504.45911,1614.72363,1
1504.70129,1406.37769,1
1504.73767,1382.36841,1
1504.42371,1454.54114,1
1504.96545,1444.54639,1
1504.55554,1499.08838,1
1504.96252,1520.73413,1
1504.22046,1429.143,1
1504.184,1518.24133,1
1504.352,1606.35486,1
1504.46252,1491.75464,1
1504.29431,1463.22217,1
1504.30774,1420.25989,1
1504.32092,1532.91,1
1504.33472,1490.53662,1
1504.23035,1417.49963,1
1504.35181,1541.7749,1
1504.83,1624.755,1
1504.87451,1543.60107,1
1504.979,1543.65063,1
1504.5271,1502.43726,1
1504.99207,1546.44275,1
1505.34143,1514.78125,1
1505.63379,1499.73315,1
1505.939,1594.23547,1
1505.49854,1458.9668,1
1505.58179,1563.22632,1
1505.16772,1463.70483,1
1505.49512,1556.04126,1
1505.32947,1490.40466,1
1505.55371,1509.95959,1
1505.14978,1426.19482,1
1505.57092,1436.97119,1
1505.20984,1627.11133,1
1505.85864,1588.90417,1
1505.0459,1464.6759,1
1505.72668,1420.51013,1
1505.84949,1572.00012,1
1505.43787,1615.61377,1
1505.10791,1513.04077,1
1505.32,1630.42322,1
1505.83228,1500.49121,1
1505.38452,1523.24731,1
1505.174,1457.57361,1
1505.71521,1440.96643,1
1505.84424,1538.9115,1
1505.00708,1525.41541,1
1505.2041,1530.0354,1
1505.89636,1392.663,1
1505.89319,1580.95056,1
1505.2738,1575.47034,1
1506.35986,1681.94739,1
1506.01147,1613.5061,1
1506.77148,1650.64856,1
1506.63416,1556.00171,1
1506.00183,1512.8324,1
1506.98926,1524.9967,1
1506.96216,1616.74841,1
1506.42615,1490.69507,1
1506.35889,1473.17,1
1506.73328,1488.25183,1
1506.09387,1564.007,1
1506.57117,1393.91113,1
1506.772,1554.03528,1
1506.12817,1474.15967,1
1506.10046,1499.66187,1
1506.6853,1471.72607,1
1506.38513,1573.02722,1
1506.6488,1496.05518,1
1506.19678,1436.17017,1
1506.95349,1510.17334,1
1506.68384,1521.74658,1
1506.97766,1523.37756,1
1506.86792,1557.732,1
1506.30371,1548.48657,1
1506.6842,1568.33728,1
1506.602,1575.6416,1
1506.63318,1435.41162,1
1506.59546,1564.22009,1
1506.02,1545.32654,1
1506.7179,1459.79175,1
1506.885,1470.92261,1
1506.22827,1508.31421,1
1506.05164,1596.24243,1
1506.11377,1502.4668,1
1506.1,1535.91467,1
1506.67029,1453.555,1
1506.06592,1519.68579,1
1506.47937,1473.761,1
1506.38562,1573.785,1
