Assay1 Amplitude,Assay2 Amplitude,Cluster
1140.91614,1271.33679,1
1140.12585,1318.22314,1
1140.60132,1279.254,1
1140.42053,1315.666,1
1140.387,1362.63049,1
1140.45337,1304.30725,1
1141.79358,1429.74036,1
1141.10669,1287.29248,1
1141.47241,1303.88062,1
1141.64453,1353.479,1
1141.1427,1297.55078,1
1141.372,1289.67493,1
1141.22546,1329.17224,1
1141.65967,1436.26282,1
1141.69531,1313.62561,1
1141.20435,1281.778,1
1141.874,1301.264,1
1141.78064,1300.19128,1
1141.16016,1386.59607,1
1141.677,1309.89136,1
1141.3783,1327.25,1
1141.901,1285.24658,1
1141.34229,1337.47913,1
1141.95874,1389.44958,1
1141.82043,1324.04187,1
1141.21143,1343.34851,1
1141.35535,1245.55615,1
1141.282,1344.05042,1
1141.69653,1390.87183,1
1141.237,1299.3197,1
1141.92554,1337.28931,1
1141.16479,1315.31567,1
1141.25342,1393.98352,1
1141.0835,1315.08191,1
1141.232,1441.44165,1
1141.70557,1276.40259,1
1141.97864,1258.73,1
1141.82227,1353.28711,1
1141.49536,1264.73657,1
1141.62451,1325.27856,1
1141.54456,1305.22632,1
1141.02563,1331.53064,1
1141.79529,1268.97546,1
1141.44556,1370.80261,1
1141.61646,1324.18481,1
1141.959,1354.7666,1
1141.24756,1230.9707,1
1141.88855,1265.43884,1
1141.03259,1285.15881,1
1142.62646,1396.04761,1
1142.38354,1384.79382,1
1142.54431,1448.514,1
1142.63879,1438.34363,1
1142.19116,1269.63965,1
1142.36584,1312.87476,1
1142.25708,1380.48938,1
1142.10718,1282.73584,1
1142.5343,1310.988,1
1142.142,1326.55261,1
1142.65283,1313.94006,1
1142.95068,1315.74719,1
1142.21191,1237.07568,1
1142.84351,1377.295,1
1142.48792,1456.06287,1
1142.91663,1385.79773,1
1142.07458,1261.42786,1
1142.60742,1384.97351,1
1142.20264,1368.31409,1
1142.81616,1214.78845,1
1142.17529,1342.41077,1
1142.84253,1322.083,1
1142.902,1368.43066,1
1142.20886,1433.62878,1
1142.01648,1328.65845,1
1142.00061,1363.97668,1
1142.03,1287.35425,1
1142.22388,1427.92273,1
1142.5498,1360.20984,1
1142.87732,1264.74023,1
1142.55188,1335.39954,1
1142.91467,1351.3783,1
1142.682,1355.01941,1
1142.28052,1361.39,1
1142.9386,1315.95361,1
1142.64124,1233.2832,1
1142.84387,1285.97656,1
1142.68677,1329.49341,1
1142.61169,1235.25891,1
1142.8772,1361.83008,1
1143.87415,1340.13208,1
1143.40112,1324.15039,1
1143.60022,1336.07166,1
1143.187,1262.399,1
1143.46155,1359.88867,1
