Assay1 Amplitude,Assay2 Amplitude,Cluster
1361.47717,1463.63538,1
1361.936,1526.63782,1
1361.96252,1481.06567,1
1361.929,1516.24048,1
1361.54,1464.81812,1
1361.14709,1501.04236,1
1361.875,1500.34351,1
1361.58118,1401.84131,1
1361.26672,1567.95239,1
1361.13879,1423.82849,1
1361.73584,1416.73242,1
1362.3822,1447.03442,1
1362.04956,1339.2063,1
1362.037,1587.9729,1
1362.26306,1496.73572,1
1362.32,1469.24609,1
1362.393,1428.15186,1
1362.39209,1624.82422,1
1362.78076,1406.70886,1
1362.07092,1501.56641,1
1362.291,1558.07324,1
1362.49487,1531.21973,1
1362.85229,1424.968,1
1362.74683,1466.12769,1
1362.7876,1526.84253,1
1362.49744,1632.00757,1
1363.91357,1483.6449,1
1363.78552,1388.965,1
1363.77173,1407.67517,1
1363.89514,1491.49731,1
1363.752,1456.19275,1
1363.61658,1377.44727,1
1363.218,1490.0415,1
1363.55933,1432.58411,1
1363.19653,1447.92029,1
1363.25671,1494.424,1
1363.75391,1505.91711,1
1363.931,1469.42053,1
1363.00623,1547.643,1
1363.83472,1447.91821,1
1363.58081,1468.14282,1
1363.57886,1431.92578,1
1363.822,1554.09973,1
1363.98047,1493.03882,1
1363.88513,1418.10815,1
1363.67468,1498.53577,1
1363.16333,1495.91931,1
1363.5708,1495.79968,1
1363.28418,1464.41772,1
1363.40637,1431.24536,1
1363.73169,1622.99841,1
1364.30811,1504.66943,1
1364.94263,1451.99133,1
1364.79333,1456.61108,1
1364.5625,1503.73816,1
1364.94165,1486.84753,1
1364.05371,1495.60889,1
1364.363,1409.88135,1
1364.39856,1435.75159,1
1364.55786,1506.92542,1
1364.55212,1461.2865,1
1364.70459,1399.39746,1
1364.77832,1501.47742,1
1364.68579,1520.15588,1
1364.855,1458.40393,1
1364.19019,1489.35669,1
1364.787,1452.8949,1
1364.54883,1473.34534,1
1364.6333,1558.85107,1
1364.512,1439.51477,1
1364.69275,1568.96008,1
1364.65576,1513.63171,1
1364.06677,1536.76282,1
1364.64478,1527.02246,1
1364.95093,1586.92468,1
1364.777,1548.02722,1
1364.37073,1464.78271,1
1365.30908,1588.825,1
1365.34485,1517.44653,1
1365.564,1494.67725,1
1365.83289,1474.26477,1
1365.26672,1438.04333,1
