Assay1 Amplitude,Assay2 Amplitude,Cluster
1119.07568,1298.7887,1
1119.71985,1308.01929,1
1119.14185,1348.9447,1
1119.148,1367.032,1
1120.87476,1336.213,1
1120.49792,1298.95349,1
1120.12256,1343.44678,1
1120.088,1437.28662,1
1120.12524,1285.47253,1
1120.86658,1408.95667,1
1120.28259,1436.46838,1
1120.43909,1392.12024,1
1120.56909,1333.24316,1
1120.18823,1343.95215,1
1120.58557,1289.53357,1
1120.52417,1285.13684,1
1120.27856,1355.37134,1
1120.413,1434.95459,1
1120.10767,1460.43591,1
1120.1283,1319.3252,1
1120.988,1312.29065,1
1120.00354,1314.44019,1
1121.0354,1365.06677,1
1121.96521,1339.18591,1
1121.54663,1283.06116,1
1121.35767,1414.27588,1
1121.51233,1418.8429,1
1121.73511,1278.938,1
1121.2135,1483.30859,1
1121.71326,1308.76721,1
1121.38293,1487.29163,1
1121.55542,1391.90967,1
1121.27466,1380.289,1
1121.22559,1399.605,1
1121.95508,1375.34485,1
1121.6488,1375.3291,1
1121.56824,1236.67847,1
1121.88,1328.9801,1
1121.91211,1266.467,1
1121.99707,1379.63269,1
1121.69934,1266.89026,1
1122.05688,1407.09253,1
1122.10022,1444.13855,1
1122.1084,1482.48792,1
1122.50427,1432.44446,1
1122.31177,1362.59534,1
1122.7478,1397.90259,1
1122.18555,1362.78748,1
1122.09143,1503.93811,1
1122.34656,1364.53857,1
1122.69336,1335.346,1
1122.09277,1386.28564,1
1122.58423,1333.70813,1
1122.671,1308.06921,1
1122.55,1353.25854,1
1123.27368,1404.98792,1
1123.74182,1360.47839,1
1123.53931,1344.53918,1
1123.77271,1401.78113,1
1123.74792,1364.70837,1
1123.24707,1354.63025,1
1123.96155,1259.82056,1
1123.95789,1358.88037,1
1123.77393,1334.90515,1
1123.69238,1330.44556,1
1123.68433,1427.96,1
1123.24463,1259.58228,1
1123.00049,1274.19763,1
1123.201,1349.97021,1
1123.71863,1302.68579,1
1123.45789,1484.118,1
1123.581,1430.86853,1
1123.71265,1444.79749,1
1123.49487,1396.52673,1
1123.5686,1289.71533,1
1123.50757,1384.54089,1
1123.14551,1304.08313,1
1123.57825,1397.24353,1
1123.741,1480.73486,1
1124.47107,1327.754,1
1124.32654,1320.95569,1
1124.89563,1367.864,1
1124.65527,1323.48291,1
1124.23132,1364.33911,1
1124.568,1353.12366,1
1124.1189,1385.99036,1
1124.46655,1376.22461,1
1124.795,1323.20789,1
1124.54077,1379.33911,1
1124.81982,1257.375,1
1124.263,1266.417,1
1124.16162,1433.34924,1
1124.85181,1374.2301,1
1124.82837,1226.68469,1
1124.81628,1477.06226,1
1124.18213,1379.33643,1
1125.80151,1337.25049,1
1125.5918,1355.35132,1
1125.94971,1381.8407,1
1125.38879,1286.9646,1
1125.49854,1335.26648,1
1125.18945,1498.27954,1
1125.30469,1312.77466,1
1125.90576,1338.04163,1
1125.161,1298.95056,1
1125.869,1321.528,1
1125.95947,1399.03882,1
1125.147,1351.7439,1
1125.78442,1329.29919,1
1125.43311,1426.18176,1
1125.78918,1372.09656,1
1125.76672,1351.56055,1
1126.86328,1284.83228,1
1126.66016,1306.46741,1
1126.9989,1204.34021,1
1126.04041,1273.865,1
1126.87976,1340.10583,1
1126.05493,1402.22119,1
1126.639,1339.65332,1
1126.10425,1392.67578,1
1126.737,1425.68738,1
1127.83936,1343.13672,1
1127.08557,1418.37463,1
1127.33093,1287.75366,1
1127.2312,1390.54175,1
1127.83582,1298.73938,1
1127.59924,1406.51221,1
1127.74268,1355.22449,1
1127.79187,1418.92236,1
1127.79993,1312.83142,1
1127.81628,1339.00916,1
1127.91931,1310.38806,1
1127.77942,1321.309,1
1127.0957,1433.93677,1
1127.00586,1364.29712,1
1127.53943,1402.80359,1
1127.86023,1416.6615,1
1127.78857,1424.96936,1
1127.46167,1361.6908,1
1127.53748,1475.49524,1
1128.40833,1413.11926,1
1128.24353,1339.39783,1
1128.17419,1311.5033,1
1128.89087,1410.64319,1
1128.23389,1303.95911,1
1128.55591,1304.74048,1
1128.51624,1289.38757,1
1128.09,1485.38513,1
1128.06689,1359.14429,1
1128.73535,1456.45459,1
1128.29822,1395.89392,1
1128.60327,1388.8689,1
1128.17212,1254.15222,1
1128.12341,1387.9679,1
1128.44775,1369.69128,1
1128.34509,1308.18323,1
1128.657,1318.60461,1
1129.24878,1375.12341,1
1129.9137,1428.6416,1
1129.10767,1357.55994,1
1129.40393,1429.03284,1
1129.6582,1361.96155,1
1129.2699,1392.2749,1
1129.65833,1353.139,1
1129.06592,1330.911,1
1129.115,1275.114,1
1129.60461,1458.19983,1
1129.86133,1336.59937,1
1129.9989,1388.33118,1
1129.00574,1521.82935,1
1129.96606,1401.349,1
1129.532,1348.385,1
1129.22217,1351.42737,1
1129.88086,1604.76038,1
1129.86023,1376.01318,1
1129.71289,1342.572,1
1129.62183,1365.7229,1
1129.54614,1331.88123,1
1129.60779,1390.7821,1
1129.89661,1305.30371,1
1129.227,1366.35437,1
1129.72131,1278.87317,1
1129.19324,1445.98547,1
1130.23022,1378.05835,1
1130.02832,1385.37122,1
1130.48157,1227.97656,1
1130.62378,1394.81592,1
1130.9458,1372.73523,1
1130.29041,1354.45178,1
1130.36951,1435.13757,1
1130.49475,1402.81726,1
1130.00183,1314.806,1
1130.73157,1420.66492,1
1130.97107,1382.27478,1
1130.28552,1366.05945,1
1130.43164,1383.6394,1
1130.55322,1357.13159,1
1130.49084,1299.44189,1
1130.95374,1382.07056,1
1130.50916,1388.70825,1
1130.61438,1301.86279,1
1130.63342,1240.99829,1
1130.56,1406.36133,1
1130.19971,1342.55188,1
1130.85669,1359.107,1
1130.58325,1328.095,1
1130.36023,1423.35413,1
1130.21155,1524.09241,1
1130.42737,1322.85144,1
1130.50488,1349.13611,1
1130.695,1316.85583,1
1130.879,1356.29065,1
1130.60278,1312.05762,1
1130.39136,1386.68652,1
1130.7677,1262.98779,1
1130.35364,1342.97192,1
1131.55286,1344.82825,1
1131.63843,1309.064,1
1131.888,1450.91162,1
1131.56519,1342.70911,1
1131.75842,1353.924,1
1131.2179,1360.54016,1
1131.50586,1415.86035,1
1131.78918,1405.04822,1
1131.81421,1449.81628,1
1131.60791,1390.34875,1
1131.59851,1295.16907,1
1131.65088,1401.53589,1
1131.92163,1562.55872,1
1131.77112,1483.75378,1
1131.80908,1321.12439,1
1132.171,1339.603,1
1132.875,1317.301,1
1132.37488,1366.31665,1
1132.58948,1338.44751,1
1132.70471,1460.16406,1
1132.127,1322.66248,1
1132.26892,1411.33643,1
1132.27246,1417.65039,1
1132.533,1224.69067,1
1132.87146,1336.607,1
1132.89941,1269.14478,1
1132.91443,1345.6665,1
1132.58923,1417.946,1
1132.9613,1418.93726,1
1132.12793,1367.53918,1
1132.52759,1509.65979,1
1132.11243,1376.80786,1
1132.13293,1363.17822,1
1132.47607,1288.3457,1
1132.37073,1286.96924,1
1133.00281,1340.71985,1
1133.82385,1358.81323,1
1133.90918,1333.27869,1
1133.27563,1314.74365,1
1133.88892,1252.184,1
1133.66516,1319.89746,1
1133.59863,1474.59668,1
1133.44592,1246.41907,1
1133.29871,1397.56262,1
1133.70874,1346.73132,1
1133.20947,1396.81592,1
1133.34985,1414.72473,1
1133.01648,1340.52966,1
1133.79272,1356.07629,1
1133.0022,1313.15308,1
1133.97729,1362.3678,1
1133.71118,1394.25,1
1133.84509,1430.33826,1
1133.55811,1381.46277,1
1133.37952,1370.17737,1
1133.17041,1426.66211,1
1133.96606,1383.65381,1
1133.62671,1293.27173,1
1133.09009,1267.94507,1
1133.162,1333.74329,1
1133.55688,1272.402,1
1133.41248,1264.967,1
1133.25391,1364.04785,1
1133.60583,1473.5481,1
1133.07654,1327.84766,1
1133.84241,1361.15833,1
1133.33643,1360.305,1
1134.48926,1351.38953,1
1134.58862,1412.42676,1
1134.16,1375.46118,1
1134.56311,1428.48987,1
1134.44934,1377.62891,1
1134.35327,1306.17847,1
1134.99988,1381.74939,1
1134.08594,1452.67432,1
1134.86572,1352.47668,1
1134.85449,1298.80554,1
1134.69788,1425.07349,1
1134.4093,1482.722,1
1134.15686,1378.63062,1
1134.39,1436.33533,1
1134.21057,1423.83069,1
1134.33716,1326.61938,1
1134.88733,1490.172,1
1134.19446,1416.41589,1
1134.77136,1247.76062,1
1134.73792,1287.98108,1
1134.76624,1364.64417,1
1135.21838,1343.62671,1
1135.79358,1376.22,1
1135.47656,1265.1167,1
1135.74377,1378.132,1
1135.37341,1356.61719,1
1135.17712,1355.25781,1
1135.96973,1213.75049,1
1135.14233,1412.25867,1
1135.11047,1327.63416,1
1135.20435,1328.44336,1
1135.5896,1403.70837,1
1135.84827,1263.253,1
1135.09753,1429.62244,1
1135.47388,1393.635,1
1135.81824,1330.29565,1
1135.32251,1317.07471,1
1135.50891,1429.56433,1
1135.3595,1322.3269,1
1135.12378,1324.77429,1
1135.96838,1421.18042,1
1135.601,1261.72351,1
1136.94226,1333.25854,1
1136.18689,1285.7041,1
1136.20361,1326.36182,1
1136.78918,1375.704,1
1136.93164,1433.34436,1
